restaurantID,rating_y,average sentiments
koooa20z-HQiwO2rh46WZQ,3.0,positive
kr7qd033PuVWOa664Za3hg,2.9090909090909087,positive
ktLcKEEYB9NAv6sQNj7uDQ,5.0,positive
ktbSZBpOTNC0pQ4e5f5HsA,3.0,negative
kvEtzVP5xwH9AS_oC3aXbw,4.25,positive
kvhjDnjlzNc00c971D2mGQ,3.0,negative
kwOMEjfgPBlcBbdjh58WMA,3.0,negative
kyQvkFnTTCUrRMZlXGwlyA,4.5,positive
l-BMWMnj56OxQ55DioQO-Q,3.5,positive
l07y_zEK31xi0v_IYvH8vw,2.8,negative
l2iL3HoeI8UUmX_XRE0vUw,5.0,positive
l4YCOAHrYyUQRWBJLJR30w,5.0,negative
l63weOwJg5j8TKaIXKl2xA,4.0,positive
l6zcQ_OexTVFA85n0-xmyQ,4.5,negative
l8UBwRko7ztwSZfoLtIVaw,3.2962962962962963,positive
l91UxT7b7IkCrqnOL8Deyg,4.333333333333333,positive
l9c2taNAQPRfSAaD5QsRKA,4.1875,positive
lAp4y8xHV9y5c25wODtweA,5.0,negative
lD84J-_VcpddvukdImRu4A,5.0,positive
lDVAVEPaVSqHzJ2a43_IMA,3.53125,positive
lDjp8lqLa-39vpdpw6KjuQ,5.0,positive
lFeNMaWCjb9HIXHAZSBfag,4.882352941176472,positive
lJkj_0CzrFqcl6V12pKLaw,5.0,positive
lKxloRZecxgf0mmpylIQ9w,2.9230769230769234,negative
lL2kYjwTjs7m3QH3sUaCKg,4.0,positive
lLx-K-33XoGX7aEmqAp2KQ,4.0,positive
lNtzHRK9WfEDqh5WyG2ScQ,5.0,positive
lQmMgXpmcAOnbUic7LXyxg,4.0,positive
lUNMd4ruXrBsfTdvqtmSeg,4.0,negative
lUV35UwUWdBhFYil1mOr-w,5.0,positive
lXcXm7YT6s-FkWBTyoScJw,5.0,positive
lYKn_TKwzudoIYplL2tGDg,3.6176470588235294,positive
lZNyQIU-wrVZ1Ub2GE6J1A,1.5,positive
lZd7qeG9q3AHdna-usxcsw,2.0,positive
lZeGLwlh7R0leNaP40ikXA,1.0,negative
lcML4R0fw3axdYPjcYPeRQ,3.2857142857142856,negative
lce1pN2zQsEoOnV-WI-E2Q,4.0,positive
lf8WcC4IvzvmvlSmYIoi3Q,3.9090909090909087,positive
lfRMKh1TUDCXNSvyZuufaQ,3.0,positive
lgiGD74_ZM8pTvIyGslJ4A,2.8,negative
lii2QlHeWKSG-IgAec1ZwA,4.846153846153847,positive
lojgxxLqtghCndlpwYBdCg,2.0,positive
lqNs82Pdxw36Buhqqitz9g,5.0,positive
lqWr3vCSbB_PWqj8b-E-yg,2.7142857142857144,positive
lu_6utZKH4KkL79ADfjL7g,2.0,negative
lxKHPPeSdgqOnx3uCmyG4g,3.0909090909090913,positive
ly14yQJCHeKwoo4QDfa5vg,2.95,positive
m-5_Sh8GzoYr0FVGnO-xQg,1.0,positive
m-J42eEuWXJ9Nd9mIHvpYA,3.555555555555556,negative
m298wHi_OsAgU-8gpBtEHw,5.0,negative
m2OBd94EhMNy-dAr5S9FKw,4.0,positive
m6WkXWZt-ISEb5Pcfe4wiw,5.0,positive
m8IY7_dSSg0aOl34AjwtVw,3.0,positive
m9cimKaeH8Q6CrcKH12Nhw,4.3,negative
mAF3J16QvCzUsd12O8BNQA,4.0,positive
mAXR3-qE_ccS2iti4Eq4aw,1.0,negative
mBvq0FTzh5FY8aQ-xJ4R2Q,2.888888888888889,negative
mCuOqteoCWnFvkVyhTgdhg,4.0,negative
mDjyckhNZtxGeFENw9Al5w,2.888888888888889,positive
mEAuaubbgqIlZ8k1pew5Sg,5.0,negative
mFj3waPReOD2vo8wBfwrOQ,3.0,positive
mG8lfA9g0RsqnBOsm4lSkA,3.875,positive
mGgIPoMocdQsY6hNoFH0MQ,3.0,negative
mGhelgrPvYfWSoAGQic-pA,3.2307692307692313,negative
mKjzxWaaKuI9zvTIpyvn6Q,3.0,negative
mLSlxbRsnnBk9Cbzg-kXIQ,2.0,positive
mLdvQGAFadIJkOlEoHsI7w,3.6585365853658534,positive
mLokTNz-XIQrQ5bMB0lfkA,3.0,positive
mQHLZ6bxMsz9H-IyrfkQ8A,4.0,positive
mR1_4umgl7VlUiZphKpQtg,5.0,positive
mSDUl7lr7LOtsChFDqFzxA,4.0,negative
mUte6SLBDWHBts7vrCK1fw,5.0,positive
mWcyjym30t93ElEaWhWoJg,1.0,negative
mZiSQz4xjHoRCNSSnFAY3A,2.375,negative
mZkg66Hxl7bqGB-MSZ7QPQ,3.0,positive
mZl7Y3pCee3wW_P6gw7zoQ,4.333333333333333,positive
mePTM5r8gRE9FXTbRPnhMA,3.44,positive
mgM15wXz3Il8iU6T1LPpIA,1.0,positive
mgnkGX1PR3M4x3fNYmwXrQ,2.25,negative
miYKBz-Z9eLOeyJRSjV5WQ,2.8474576271186436,negative
mjGY5vNyZyDxO0XJREqV-Q,5.0,positive
moCt4rSxxqSCVrb811PuFw,1.5,negative
moEL1pH_my7MlUZP7RP6-A,3.8571428571428568,negative
ms5ge1XY9-Alu7HkybAMdQ,3.635135135135135,positive
msWXb_3mbjcFnnIyV9MUww,1.0,negative
mu1NBDGpWogT-8kVQ6mKTg,5.0,positive
muXrWmqFdrLZBmIq58A4Zw,4.333333333333333,positive
mvFimrcREBIDo-pLAhMfNg,4.19672131147541,positive
mvTZcpgTJIf77yK1G2CBtA,5.0,positive
mvWbKzLTMxVcXr8Gzm5DKQ,3.0,negative
my3_G6GEqtiY_wSypbaD0w,4.0,positive
mz7vFEHlfe88tRFuTd3EKg,2.0,negative
mzNgksPEgjoDrBAgVza9Gw,4.0,positive
n1Y9navLmBQroxZSVeqveg,3.6,positive
n2khgAyytr5ejUxaXxtoVA,3.5,positive
n3nbepXVPXaNf3ZiU_CAgw,3.0,negative
n4qMGs5SBwdNEDiTwE0Qeg,5.0,negative
n5AK1w7xF0bYFadKL_Vzcw,2.7,negative
n7XcE7pu0lFp93xoMV3uLA,3.5,negative
n8ZYT5qesH7UO3OirEeFow,5.0,negative
nBDSjXDvreBaCjyJCFGybQ,3.0,negative
nBl_soaqJY7d4edWuQ1FMQ,3.5,negative
nBquSPcdwqI66iRLpMWRbQ,3.6666666666666665,negative
nDoZIw0D4B_3FUGlP8C3bQ,5.0,negative
nG4CCzWVWn_fzAHaZwcgJA,5.0,positive
nHYO3_bpQ7OoxN3HPHRTKw,1.0,negative
nLQGeCvUuroe-3fpAiy3Sg,3.0,positive
nLV7GQhmAKreEZypE7uIxg,3.3703703703703702,positive
nPVD4LB1lEiSm9O-ygHMFA,3.1333333333333333,negative
nQFfsHZMHrmY4_KrUxH7JA,3.4285714285714284,negative
nQTwMDeKQea_UN0zjt3zOQ,4.0,negative
nQVGXm-cqKgIZ3VoIQf1Ww,4.0,negative
nRmnyYcIMdystK4hDMAEbg,5.0,positive
nU0surZoQ6s45hWW_H3jzg,1.0,negative
nUNF07CjBiOs_5fQa26rDQ,3.333333333333333,positive
nX0eoQLMANnKZAQbB_1vxw,3.890909090909091,positive
nX1azMCVQ-THDAcWQ3Znpg,3.8571428571428568,positive
nXYCJrYqAUpVNSTCR2OOLQ,1.0,negative
nZAWuqQX4UnTq1UbB5tliA,4.6190476190476195,positive
n_7TVJMS6WH9xG4uu6VQpg,3.0,positive
nd08jecqusgOxPwl0k1mkA,5.0,positive
ndgcd0qL9Q-fQtigivvYtA,5.0,positive
nhAl-TYEPMZp6b4mzLRnzg,3.1428571428571432,positive
nj6tAmQPVtZJAiI9jC-cAw,5.0,negative
nlNEx33_YIYdXVg8AK4Qhg,3.25,negative
nmGCgbqLJrXs3G_w87UisQ,3.571428571428572,negative
noBXIopOA6ZrGRrFtW-70A,3.272727272727273,negative
npq8V_su65_q9e4zVmf6sA,4.666666666666667,positive
nqRaLp4JIqwgJNd0K8gZ2w,4.0,positive
nuLGWYv4_rKLQhBg3gThFQ,3.0,positive
nvYqxcdJgbHkyBbbTy4Qfg,2.3125,negative
nw4X_9xAdIWJ-ONPMnUb-g,1.0,negative
nwdz1SLdn7yJMdwS2j5S6Q,3.5,negative
o1ZWylJZqxelYyORy4kibg,5.0,positive
o4CNw8nutwdxpPPybdB-sg,1.0,negative
o4NcUfco7JxOcyfKFWyAhg,3.88,positive
o5A55a34aPwlU55NJ9D0BA,4.0,positive
o5rQGrWg2mGBaIn0PGA60w,1.0,negative
o8UCeZxg9qpgK1pwshxwmw,1.0,negative
o8YlOMc-0xr53QETEHpPPg,5.0,positive
o9bBstQWxbj4r2svhEGVTw,3.7,negative
oC9poEdLckAO-f-89rxNEw,3.7142857142857135,positive
oFJum1xrq4iA4CPwTdOaew,1.0,negative
oHKfsAyQJK8fKvnB8Jvd5Q,3.75,positive
oKKDtSCcT1b6F0bHyKjrHA,4.428571428571429,positive
oMdSPXLsSUXd6gIewtH7kQ,3.1666666666666665,negative
oOWVEXTTiUfxixGXFT3z1w,5.0,positive
oQxNU3bej6cGbxAsW3Q6_A,2.333333333333333,negative
oRkBpYbMGg_wEoUW3JvV5A,5.0,negative
oSI-dZMCdp93NJIpYM-CUQ,4.0,positive
oWSjrSJ6JTrx2I2oZju_8w,3.0,negative
oWpGUnJk-W3xHNekCZ2v6A,3.75,negative
oWr6tAFc0WPSRK1oqk254g,1.0,positive
o_OOT4mq5BIoiYk5XThsNA,2.0,negative
ob8DDY3DxytMJKgBO_dYaw,3.852941176470588,negative
odHFdfkpV5qQpskuEFd4gA,4.0,negative
oekZuls0GiJXpPt6iNNPlg,1.0,negative
oeqo_YONXZuRBeyC419fww,2.25,negative
ohhXZn76vzYNmGw4XjZC5A,3.8,positive
oiUrH28yFo70AVmygj0pVA,4.0,positive
ojCaK0Z7nSMB8gPGbyjzAw,4.666666666666667,positive
ojZ95yYtBVIsTJQpbbSwsw,2.975,negative
ombFdaEQJ_K_axfEaOICIA,4.571428571428571,positive
onDHBg58J8SpVVv44wHt9Q,4.0,positive
opUmTfpDMZ5XNCZEpRuhUw,4.0,positive
ow4nbP42cVK5zQxiW4D86A,2.9,negative
oxXhUkqoxo9B33SBL73YPA,4.25,negative
oygq45Un8P21YY5r3bebhQ,3.3653846153846154,positive
ozXrBwTRmoHtz65LPIraGQ,4.5,positive
p-XQPdaPUAqESVoqyocRUw,3.8235294117647056,positive
p-w4e7tdZNWEqCAlgSWy7w,3.571428571428572,positive
p1_IExGnOX-5tYclHSVlhQ,4.166666666666667,positive
p2KxGY6wKgAowBmwZaTH8w,3.111111111111111,positive
p5YKSdpgfJH0oR4y3KdmNQ,4.0,positive
p9su7Q61mmgleauIr1kysw,2.555555555555556,negative
pCv3vPscI_At7sFrypjEtg,5.0,positive
pDazsa8J00W2t-ktCEMC0g,4.5,negative
pDp2uHaSrMvActzOljbOmg,1.5,negative
pDsN-sqVMzNOETFwTisrQg,3.0,positive
pH35h7-a7jRiy9w_-6F_yA,5.0,negative
pI5ZbsDnjP-sF2UBUmsvpw,4.169014084507042,positive
pJjjlIpyklFgfNfqdAb4fQ,4.0,negative
pLlgdzsJ0ntGU5HMhN67VA,4.714285714285714,positive
pNYel03k8wRg3Zwbt9wy9Q,5.0,positive
pO4I4wDkyTOQL3lVhTrEPw,4.0,positive
pPAjeFLuwtrYmiGdLAZjxA,5.0,positive
pQ0sG8FVL0bDAgbS1SnT5Q,4.0,positive
pS9mx367e0hCM5r2sFOrhw,5.0,positive
pT72Y2h2JueJ0ecCHJzV8A,5.0,positive
pUYhORAHFHs6U02ClW9k2w,3.147058823529412,positive
pUZiQMHrGHLSxh2XA5kWVQ,4.0,positive
pX7oIH75lXnYA37QuuB39g,3.5324675324675323,positive
pXi3H4MZKo52LmBcp0Y32Q,5.0,negative
pY-cE8nj-U8rAwDbPJrpiw,4.0,positive
pcnGaihUg9RnCCkDR2R9iw,5.0,positive
pdZe5vmQmWGIbaOU0jangA,2.333333333333333,positive
pfnpDFBl56KRKbI2iQfZnA,4.0,positive
pg0GLxLiIpTxEG9DRQT4gg,1.0,positive
pgDtCXCouFck8JDu8kybGQ,5.0,positive
pj_UW8eWhZJGWPOcg4w33g,2.0,negative
pou35h4wfhlEqUxqbDLrPQ,2.7142857142857144,negative
psg6jBQYmL9AFnmIJC37Yg,2.833333333333333,negative
pu6yIiyxQ4zLh9hgWOmNfA,2.9117647058823533,negative
pwZIjoLhZnjl8mQ4UoikiA,3.8,positive
pyHajlDgnBOpYFNZ3a_gZA,3.75,positive
q-T1EHG5A4x1qkZce1xdoQ,4.0,positive
q-n5CAIy6rZMwAx0YBf-Yg,3.7222222222222223,positive
q-p9UD7FhQekiMt0DmOlhg,4.0,negative
q04BjQEOInB6mZF4ZchEMQ,5.0,negative
q0dy950BiJEWOGEeIm7QSQ,5.0,positive
q5UZFNF2jzN7dtiXD2pl7g,3.3,negative
q60IRwHOEUqu7B7f9Q9hWw,4.0,positive
q6O4SnARNB6c3r_RPNMrZg,2.2,negative
q6gUXKIYvnE9vviT3ufBiA,5.0,positive
q9AUsrYTakTMIHJkKA_EIQ,3.635135135135135,positive
qC1z0ILwN9oWhWBF2KZ92Q,3.272727272727273,negative
qCuzY1CNtVO-q7HS5gxHPg,1.0,negative
qEkZiECyndnfqbXNT5gPLA,4.833333333333333,positive
qGP0iI1pjk0WDkz4umutkg,2.0,positive
qGSu8HdlAXQfEzVWkBHpNg,3.0,negative
qIHKMwOh2PVMM3GpfBITXQ,3.0,negative
qJ_iOBrjxU-unMbqRSBv9w,4.481481481481481,positive
qKo95CJS-mLC_O94Q71onw,5.0,positive
qLvMbd-UTvsK-nI3-tG3dw,1.0,negative
qO0_bZxtHP5PcVG2l85q9A,5.0,positive
qO0rBKWUlzGs6ZaviKoBTg,3.5869565217391304,positive
qR1w-xkh9ILBlDZyRVpWFA,1.0,negative
qU6upKhfnnKv3NpEeb9yUQ,2.0,positive
qU_hvWi1R65B2-SZrL0i2A,3.0,positive
qV1DKtmUrUm1NOeL5sWk0w,3.0,negative
qaY5kcomlU0MT76034trhw,4.409090909090909,positive
qcMoKT4bMkmVBmc0i8A9ew,3.5,negative
qeSP5-Uy1rGPvD1tTZG8Vg,5.0,positive
qgboN3_GhvkK1q1ID6ylQA,3.0,positive
qgti5xJUQhrxh-J4K2iAzg,3.0,negative
qi5BFaECgpVRcOxTEOx6Qg,4.666666666666667,positive
qiZ7NfRvxzsxeacDqXwQyA,1.0,negative
qj7c0-a5MgiLCTOm9PrfRg,1.0,negative
qjwOs0SR8xyJSBnasYHlbQ,5.0,positive
qm--okQrqx2rgDgi6sCCwA,3.0,negative
qmBLKuCxT0S5IwaXuIntqg,4.0,positive
qn7KUw-QbMQNXcT0zDwiyQ,5.0,positive
qrdK1tLnuVp0y3l5OdNeIw,2.5,negative
qvqtINVRbFZYMdgk7KyCpw,2.3529411764705883,negative
qvtX0xhly649WeCmJ6wyug,1.0,negative
qwHx4_CXl-WKO57PG2kpWw,5.0,positive
qwUCLvnZLsa7qyMqFsGQ3A,3.333333333333333,positive
qy5t_6P9KmAd4R9PIBVbfQ,5.0,negative
qyHkbIRhbm2TkbKmCpsaew,3.5,negative
r1vCqtOFVT4ecpo4ECi_6A,3.25,negative
r3sjq2rLTnffflyTjcPqWw,4.0,positive
r66uR6Y6ckrRooMxqC6XAg,5.0,positive
r6sVSAqaVQfU27PKYmQ4Ng,4.0,positive
r8yNP4VC8eHKA_AFMSS9Dw,5.0,negative
r9X0Rmcylp05q3lhOwUb3Q,3.9090909090909087,positive
rAS438KhXpJ5G5eksw4QQA,4.25,negative
rBWSyqXMF2cm8rjOdaQa8Q,4.0,positive
rCG3fBrxcTTlbx-CpledQg,4.2,positive
rEsYt8-WndhJCEFtjWUs8w,4.2,positive
rH5lmQ9fkr5pByNirHpIWw,4.333333333333333,negative
rHQf9K6Rm0WynQHscn9iGA,2.0,negative
rILmjGQjfCuKbrTFFFR_7g,4.0,positive
rKEMwbAU3uFWBiX7OELRmQ,5.0,negative
rKOZCb77x2lVJEr70ZGN2A,2.555555555555556,positive
rLYGmKy3nypLrddbRmw57A,4.0,negative
rR9Vo4oShRrukR5tCHnNWQ,3.4545454545454546,negative
rVBwPqY-rufUuJqIF_iMiQ,3.0,positive
rVgsEDefgPY7Wh-3RlhQPg,3.547169811320755,positive
rWh7Gs5BBOSLx2jVbAI3Xg,1.0,negative
rX2KvqZwnKMWH2v91RxWNg,3.7142857142857135,positive
rYQfQcR1CsJ1-GtwAQf1IQ,3.5,negative
rZgwkQU16remvzpH72am9g,1.0,negative
r_GyCWJW2jWxZZD-QezE4A,5.0,positive
raFJsOc8GV6eyJ7dZN9BLA,3.375,positive
raQB7ebQsPeAfV5xXC5JvA,1.0,positive
raxeLdpeY5akfJSt7TDdMw,5.0,positive
rkvQkjCAxhgRmu-kfPyQnw,4.333333333333333,positive
rlGJEN3g98pJqbVtc061Kw,4.242424242424242,positive
rlj7RlbXwCkY15tel-Xl3Q,3.333333333333333,negative
rpQV9KtdFV04tNyq5hSyqw,5.0,positive
rsN2UyhzLzKCE3pkAHS_WQ,1.0,negative
rtZiJiTxeuUaE_yAmoKuqQ,3.6666666666666665,negative
rw5uFM1XtKYoy9V4vaFiOg,3.333333333333333,positive
rwNTN3SshrbnQ7HSqWx-9g,1.0,negative
ryJ06lKeoakUKiqjIA34hw,3.4705882352941178,negative
rzWulqWwBqVOFVEa8sdaiQ,4.8510638297872335,positive
s01KekgF1DW7euSE5tIImA,4.9,positive
s1T7EAmyjxAhYKL90jiAwQ,3.0,negative
s4Ya4uPoTFuQCKwQGuzLmQ,3.0,negative
s6PTg75IDNif7S5tsLnFQg,4.636363636363637,positive
s6q7M_dTkojhnw9pNFI8iw,3.0,negative
sBTtpqwumg5C_D5dpuwYGw,5.0,positive
sCrz_bdxeNTF53DyoX5l8g,1.0,negative
sDbuWMYRKba6qbfGMFUaaQ,5.0,negative
sHf5DXJQ9mgeIEKLLxzetQ,4.0,positive
sKT1UHqeabv4xg1Ju3it3A,5.0,positive
sLV81-MIjN18PcrrJLG8qQ,4.333333333333333,positive
sNizq26osmaulQ8FkU7ajg,1.0,negative
sQxIPCvL6JbqxNwTqJBo0A,2.75,negative
sRrrXHKkCS0wWxa4UliVRw,4.5,positive
sRx-iAj8zIzpf-MGRShGVw,5.0,negative
sU4fq-TWOhvJcjFI5GLL3w,3.0,negative
sVhBjFA3Tspe76vI2Qx8YA,4.111111111111111,negative
sWBUIkbFftyU7mTUhzn9tg,2.4,negative
sWtur78mChDwsqkpY3xsjw,4.25,negative
sZjYUxJEOuH6NZ5Fuhu6Pw,5.0,positive
s_5xBgpVdVR6f1qv5TBqrA,1.3333333333333333,negative
sdB327SIwe6SycJ5bn80Tw,5.0,positive
sdoMmAfM5fAn1s4SL1dQ9Q,3.0,negative
se1nR8pwmwRgNY67dl2zdQ,4.0,positive
se6H9HuIv4lDbCXH_3RaQA,1.6666666666666667,negative
sgTyPsz9ucQmym3finFBuw,5.0,negative
sjKS3BR3LJub0GRob_Gvog,4.086956521739131,positive
slCiJ_7_ul9VYkCeqAjjNg,3.5862068965517233,positive
slJ8a6pZIj1MFECOpl6Xag,3.0,negative
smAmwNf4zy0n4tf8vnZHTg,2.75,negative
spsm0c64-1lBqMrjteC3wg,3.0,negative
srx0CuNuymzivLWQ9x4vEQ,5.0,positive
stEl2PKzW946yllkC7g5rQ,3.0,negative
stI0C70TYFQQ2k22dHZUzw,5.0,positive
sycBoQLfNibTGAC9dgmiRQ,2.5,negative
t0fe25bF9bgkgUeY6PoRuQ,3.272727272727273,positive
t1p_HySMM3BbinKVHrw98w,2.0,negative
t3Gg5wW9wxHO4s9tGBArQQ,4.135593220338983,positive
t4m5trM_qYC3vsHiJRnJIw,2.5,negative
t5JK4OZzCuetIrJXdHLntg,3.888888888888889,positive
t8JPGC-BgT_H-kOaKI5PKw,3.6666666666666665,positive
t8UfBjtqhxy9P1rVSlvHaA,4.0,positive
tCbyNkF5ZsCiciSBlAtfWA,3.333333333333333,negative
tExOREQNuRrNxRLmYxI1Cg,4.25,negative
tFvo295DxAg0WOQznE0U1w,2.9,negative
tFyQiqJuv-3TZK02D5bUfQ,4.5,positive
tG1Xc5HUfgAhXg50G6efXQ,5.0,positive
tH2KBOc0Pz0nc_UCFzMcwQ,3.0,positive
tHmHxwdIQUbmH_v2Gl491g,4.0,positive
tK2qTNOSr-eKwd0qKF-Cpw,1.0,negative
tLgITPBRUtZkiTZ6eaWRyw,5.0,positive
tN__jBUXiGQ9PS-oo4_bnw,3.5,negative
tQeulDzoB1LbBdO5JUL4aA,5.0,positive
tRIplCr8mQBOcmfpjFo2hg,4.0,negative
tRbU92QblzpbCF8fBDO0pg,2.0,negative
tUb_KkWWy_SImJGDNzlgjw,4.2,positive
tUdf0eIkUuWkYx4P4neQig,2.5,negative
tXJjyw6rXkfwdIEWibpqjg,3.9230769230769234,negative
t_BDQvPPzE4Izgp8Xo8WEg,2.0,positive
taYIRPBZoUAVX8OnvAX34A,5.0,negative
tbeileHmwzPm_cyvvyNyuQ,2.0,positive
tdataWnEfBHaC8buVPFpNA,4.0,positive
tkYlhzfyJZPGasI54zISYw,3.8,positive
tlxMOi1b0-rssANDT1K0kw,4.0,positive
tnhq-bCdzWsIRdYy1riENw,3.8571428571428568,positive
tpFuxfSNlQ95zOixODFgVQ,5.0,positive
tqa-QwD8DpkiIsjnrS5J5g,3.736842105263158,positive
trA3qWYXbvA-IjsCeDwZGA,2.0,negative
tt7UdHayOUz4EJ_J30r7GQ,4.0,positive
ttlHxUA48zS3fkw9XqjgUQ,3.4,positive
tvPe_GRHrth-gw4MpgWSBg,3.888888888888889,negative
tvyugKy5KqLOxYxVVQD_GA,3.333333333333333,negative
tx_jBNjeNuWNJEt0Iaw5cg,4.0,negative
txnF1YKFNyPjyS5kFhnkOw,3.0,negative
tyrHMnp2nZLed5GUURup1Q,4.0,negative
u-TSkC4YboeOoWj0A9NuJA,4.5,negative
u1ocVuereEBvQIeJVfko8Q,2.0,negative
u40C8To19pTL9rQ3f2thJg,4.333333333333333,positive
u6xe7al6lWQLZ8yTjkjhYw,3.96,positive
u8vDD51QRXb_JWiMziqieQ,4.0,positive
uAYeSQsoDOwy21nZ1_f59Q,2.4,negative
uE_4KPIReIF1c1Llm54SLA,2.6153846153846154,negative
uFHUlEgOBav4iNmMIx5EvA,3.0,negative
uGERjfrgUMl2O6LtFga3WA,3.8333333333333335,positive
uINr6f7pxxVGp5IKX_wWbw,4.769230769230768,positive
uJoDQZDuoVw2irtMxSVjLQ,5.0,positive
uOCaqPTCyZ64i6UVS0jzNg,4.0,positive
uTg6BwVQl0ldbx2R5IYdpA,3.9090909090909087,positive
uWKg0mUltynzwV65KvpriQ,2.5,negative
uXU1lcTLSg4H4F4NiG3l2A,1.0,negative
ubNzerxb8ox5bmA2EGkKBg,4.0,positive
ubgq-LgELc0m1KV_1t0Ykg,3.75,positive
ufsiQbsP9vA-aOq9-R82wg,3.2238805970149254,positive
ug8UXuC-n_2osuLi5-9hGw,3.4166666666666665,negative
ugOU_IJV4qFSaC1BtuazyQ,3.3052631578947365,positive
ugSIP2rgLbJobTJIHdd8nA,3.75,positive
uio8zJnQ32w6QIP6_q07hw,3.0,negative
umYdcjb76WqWv7EHwRH89w,2.0,positive
uq9AaGYxrqq70qzhqZC9Bg,5.0,positive
urI7MSsoloEYLOYR50ea-w,5.0,positive
urq5gzjEdD9qeeC4W-m9nQ,4.5,positive
usFdW6gSwqL_bkSkWj5Yig,4.75,negative
uw-Ebmb4AfMjgIUozg8tPg,3.333333333333333,positive
uwtw5rgUIynMNXeTRyIW9A,1.0,negative
uy1u94JjPgbtnNpmmK6d-Q,3.294117647058824,negative
uy2bscWexAcIhOQJ_rn3cQ,3.3684210526315788,positive
uzr-QMRV484fUurVpVTiCg,1.0,negative
v1Ei_eihYKZ5N9pyonyREg,2.25,negative
v2Ix2WXBy3he0mco3AqhUw,1.0,negative
v2N1YRQaOGaGcjPSuHXpnA,5.0,negative
v9d1-W91yQXPRKSk-c44-A,3.0,positive
v9juVZZUeFiflHK612nODg,4.0,positive
v9mgNbXlvLBaUBRb05jEBA,3.5,negative
vD_0vSkkCMrcJEyfQrKL0g,5.0,positive
vEr2Zi-dkDbpI0OzNemTew,2.2,negative
vG-g_ScbRDYWQwv2hgtvOg,5.0,positive
vGS0dijuI5jTSBgL27Q-Zg,5.0,positive
vHKN9wutsLJzeE1k6HC1cA,2.0,negative
vSONj_u31H8ESeBghe1XOw,4.333333333333333,positive
vSPwIi7cLzgZh2yhju__3Q,1.3333333333333333,negative
vT1SP3taJMJhhkUnEe5PbQ,3.4285714285714284,positive
vVNyyI75RVIfUHatVrpsRg,5.0,positive
vZbDARpCbOg2A1bdsfSkGw,3.9,negative
vgY04DIZ_H-C76byA4DbBg,4.0,positive
viikU_jvPzm6y9tCQwKyLQ,5.0,negative
vjhwvtpgYjNR9Tjui7BJNg,3.5,negative
vkDIWNVOPbEt_id7TtBuCA,4.0,negative
vnPbptTIVhqwrGh45aMykw,2.0,negative
vq1RxWc-xGWk7idaCsvygQ,5.0,negative
vqCfdZCRH7h6eAB0U7ANGg,3.575757575757576,positive
vtGAHJ9kSkjsEdTmjHrbkA,3.6,positive
vvhfPV-Llkd4fE2SHuLVvA,3.905775075987842,positive
vz7ZaX5QoHDzfUXEo5Ifdw,5.0,negative
vzXD9UzRwUQMF3XvD0gVfw,1.0,negative
w0mb3yjlTIQww7A2TWnnrA,2.555555555555556,negative
w4Zhs07XsnguR_qiAbIIlg,4.875,positive
w739wCs5iPyZiTcddybAKA,5.0,positive
wBAHQCdvi2nhNEQEJQhefw,4.0,negative
wBZO2x9VGwNBob6nTSmIjg,1.0,negative
wCbe8W-NyDGOtz74Olj20g,5.0,positive
wCudiJygDLWQ5vIa_h4NAw,4.0,negative
wEAkoRMLpxYZEbmvvoxrpw,3.0,positive
wEJLvvg9s_nQwv86hm3sVQ,4.0,negative
wHwa6_m7oQxRLR3LgEeoRQ,4.166666666666667,positive
wKRH7SU9DJIl6UHyJaf-zQ,2.0,negative
wN0qoT6RqL0IUxMf_318rA,3.0625,negative
wNFU48QjD28TfHTPRiUQag,1.0,negative
wOMGsjOlA16LrZsjaeUaMw,3.0,negative
wPF6nl0QmhbTVmqaWoh0bg,3.2291666666666665,positive
wRIOJrdyfRxruoh18PEaGg,5.0,positive
wRuSNufHIzHqO2Jsg7ERzA,3.5,negative
wTGj-0PpMSwd2kNMJSuEMQ,4.631578947368421,positive
wWMfNg6RZsaJ8oNkv7Kr5A,1.0,negative
wWe-Yw_vuRzPNjZeA8_qig,3.0,positive
wZObfwweii9_1rckShR15g,3.3666666666666667,positive
w_AZIu-_asCQB_tGbXTQ5g,3.0,negative
w_xGAG7O9PwTQeK0qgG1lg,3.0,negative
wanar2c7ekrOv1_iVPISrQ,3.0,positive
wbOL77wMgSKV1yOkQuxw2Q,4.078947368421051,positive
wc--t61Hm6lab87duf6R8g,3.0,negative
wehHaAAnkl1G51jRnkNEVg,4.052631578947368,positive
wfKFdeMBIphkvYFELcw5OA,1.0,negative
wgojB3OEaA9uoxi1oMX9VA,3.111111111111111,positive
whjphU0MQGZKq3iiK8q3nA,4.333333333333333,positive
wirALlXHxcpcy0aKBjYnKg,1.5,negative
wpJlmJzn8D5uyvdUUeoh5Q,5.0,positive
wpcfU55I5IQr8mj62qow8Q,2.0,negative
wq3LOIniudXC8m5ovKFVkQ,3.5,negative
wtx3v6uLip1a0hF9N_scBg,3.9230769230769234,positive
wx6Ji61w71sYCx5ffcOvyg,1.0,negative
wxulYNnMo0J5urT5D7qtNA,1.0,negative
x1n82y4si2wajmqMD3Og4w,4.0,positive
x3xbOEyS5Y6SGRSHnCQw-g,3.875,negative
x4CDOj7v8i8g9nr8vcLBOw,1.0,negative
