Year,Business Type,Business Name,address,Has Tobacco License,Has Liquor License,Crime Type,#Crimes,#Arrests,#On Premises
2014,Restaurant,Yolk,1120 s michigan ave ,False,False,ASSAULT,277,77,1
2014,Restaurant,Oriental Express,233 e wacker dr ,False,False,ASSAULT,277,98,1
2014,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,BURGLARY,274,22,1
2014,Restaurant,Freshii,311 s wacker dr ,False,False,MOTOR VEHICLE THEFT,273,37,1
2014,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,MOTOR VEHICLE THEFT,273,37,1
2014,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,OTHER OFFENSE,269,88,2
2014,Grocery,Bockwinkel's,222 n columbus dr ,True,False,MOTOR VEHICLE THEFT,269,29,1
2014,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,MOTOR VEHICLE THEFT,266,27,1
2014,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,MOTOR VEHICLE THEFT,266,27,1
2014,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,ASSAULT,265,79,2
2014,Restaurant,Americana Submarine,400 s clark st ,True,False,MOTOR VEHICLE THEFT,265,30,1
2014,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,MOTOR VEHICLE THEFT,265,30,1
2014,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,MOTOR VEHICLE THEFT,265,30,1
2014,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,MOTOR VEHICLE THEFT,265,30,1
2014,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,ASSAULT,265,79,2
2014,Restaurant,South Water Kitchen,225 n wabash ave ,False,False,DECEPTIVE PRACTICE,262,249,2
2014,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,MOTOR VEHICLE THEFT,261,21,1
2014,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,BURGLARY,260,21,1
2014,Restaurant,Sushi Sai,123 n wacker dr ,False,False,BURGLARY,260,21,1
2014,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,BURGLARY,260,21,1
2014,Restaurant,Taza,176 n franklin st ,False,False,MOTOR VEHICLE THEFT,258,31,1
2014,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,MOTOR VEHICLE THEFT,258,31,1
2014,Restaurant,Goodwin's,175 n franklin st ,False,False,MOTOR VEHICLE THEFT,258,31,1
2014,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,MOTOR VEHICLE THEFT,258,31,1
2014,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,ROBBERY,255,26,2
2014,Restaurant,Americana Submarine,400 s clark st ,True,False,DECEPTIVE PRACTICE,255,27,1
2014,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,DECEPTIVE PRACTICE,255,27,1
2014,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,DECEPTIVE PRACTICE,255,27,1
2014,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,DECEPTIVE PRACTICE,255,27,1
2014,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Mezza,181 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Roma Pizza,105 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,BURGLARY,255,25,1
2014,Restaurant,Protein Bar,221 w washington st ,False,False,BURGLARY,254,21,1
2014,Restaurant,Freshii,311 s wacker dr ,False,False,DECEPTIVE PRACTICE,254,22,1
2014,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,DECEPTIVE PRACTICE,254,22,1
2014,Restaurant,Med Kitchen,219 w washington st ,False,False,BURGLARY,254,21,1
2014,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,MOTOR VEHICLE THEFT,252,18,2
2014,School,Guitar Chicago,150 n michigan ave ,False,False,BURGLARY,250,22,1
2014,Restaurant,Baja Fresh,180 n michigan ave ,False,False,BURGLARY,250,22,1
2014,Restaurant,Noodles & Company,180 n michigan ave ,False,False,BURGLARY,250,22,1
2014,Restaurant,Caffe Baci,225 w wacker dr ,False,False,ROBBERY,249,28,1
2014,Restaurant,Oriental Express,233 e wacker dr ,False,False,OTHER OFFENSE,246,83,1
2014,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,ROBBERY,245,19,2
2014,Restaurant,Standing Room Only,610 s dearborn st ,False,False,ROBBERY,245,19,2
2014,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,ROBBERY,245,19,2
2014,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,ROBBERY,245,19,2
2014,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,OTHER OFFENSE,244,81,2
2014,Restaurant,The India Grill,1112 s wabash ave ,False,False,OTHER OFFENSE,244,81,2
2014,Grocery,Trader Joe's,1147 s wabash ave ,False,False,OTHER OFFENSE,244,81,2
2014,Restaurant,au bon pain,122 s michigan ave ,False,False,CRIMINAL TRESPASS,243,327,1
2014,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,OTHER OFFENSE,243,52,2
2014,Restaurant,Yolk,1120 s michigan ave ,False,False,OTHER OFFENSE,239,80,2
2014,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,ROBBERY,237,19,2
2014,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,ROBBERY,237,19,2
2014,Restaurant,Thai Spoon,601 s wabash ave ,False,False,DECEPTIVE PRACTICE,236,32,3
2014,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,DECEPTIVE PRACTICE,236,32,3
2014,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,DECEPTIVE PRACTICE,236,32,3
2014,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,DECEPTIVE PRACTICE,236,32,3
2014,Restaurant,Tamarind,614 s wabash ave ,False,False,DECEPTIVE PRACTICE,236,32,3
2014,Restaurant,Custom House Tavern,500 s dearborn st ,False,True,DECEPTIVE PRACTICE,234,27,3
2014,Restaurant,Potbelly's Sandwich Works,542 s dearborn st ,False,False,DECEPTIVE PRACTICE,234,27,3
2014,Restaurant,City Tavern,1416 s michigan ave ,False,False,ASSAULT,231,76,1
2014,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,ASSAULT,231,76,1
2014,Restaurant,Around the Corner,325 s franklin st ,False,False,BURGLARY,228,24,1
2014,Restaurant,Pockets,329 s franklin st ,False,False,BURGLARY,228,24,1
2014,Restaurant,Mezcalina,333 e benton pl ,False,False,BURGLARY,228,22,1
2014,Restaurant,I Dream Of Falafel,331 s franklin st ,False,False,BURGLARY,228,24,1
2014,Restaurant,Petra Cafe,331 s franklin st ,False,False,BURGLARY,228,24,1
2014,Restaurant,Quiznos,333 s franklin st ,False,False,BURGLARY,228,24,1
2014,Restaurant,Trattoria Caterina,616 s dearborn st ,False,False,DECEPTIVE PRACTICE,222,29,1
2014,Restaurant,Standing Room Only,610 s dearborn st ,False,False,DECEPTIVE PRACTICE,222,29,1
2014,Restaurant,Amarit Thai Restaurant,600 s dearborn st ,False,False,DECEPTIVE PRACTICE,222,29,1
2014,Restaurant,Taste of Siam Inc,600 s dearborn st ,False,False,DECEPTIVE PRACTICE,222,29,1
2014,Restaurant,Panozzo's Italian Market,1303 s michigan ave ,False,False,OTHER OFFENSE,220,96,1
2014,Restaurant,HomeMade Pizza Company,1347 s michigan ave ,False,False,OTHER OFFENSE,220,96,1
2014,Restaurant,Weather Mark Tavern,1503 s michigan ave ,False,False,ASSAULT,219,73,2
2014,Restaurant,Little Branch Cafe,1251 s prairie ave ,True,False,OTHER OFFENSE,218,89,3
2014,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,CRIMINAL TRESPASS,215,326,2
2014,Grocery,Bockwinkel's,222 n columbus dr ,True,False,BURGLARY,212,22,1
2014,Restaurant,Mixed Greens,223 w lake st ,False,False,DECEPTIVE PRACTICE,211,205,1
2014,Restaurant,Salad Spinners,223 w lake st ,False,False,DECEPTIVE PRACTICE,211,205,1
2014,Restaurant,Buddy Guy's Legends,700 s wabash ave ,False,False,ROBBERY,210,21,1
2014,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,OTHER OFFENSE,208,81,3
2014,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,OTHER OFFENSE,208,81,3
2014,Restaurant,Pat's Pizzeria,628 s clark st ,False,False,DECEPTIVE PRACTICE,208,27,4
2014,Restaurant,Villains Bar and Grill,649 s clark st ,False,False,DECEPTIVE PRACTICE,208,27,4
2014,Restaurant,Taza,176 n franklin st ,False,False,DECEPTIVE PRACTICE,205,205,2
2014,Restaurant,Dagwood's Sandwich Factory,162 n franklin st ,False,False,DECEPTIVE PRACTICE,205,205,2
2014,Restaurant,Goodwin's,175 n franklin st ,False,False,DECEPTIVE PRACTICE,205,205,2
2014,Restaurant,Chickadilly's Charhouse,176 n franklin st ,False,False,DECEPTIVE PRACTICE,205,205,2
2014,Restaurant,Wow Bao,225 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,Bennigan's,225 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,Wow Bow,225 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,BURGLARY,203,22,1
2014,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,China Grill,230 n michigan ave ,True,True,BURGLARY,203,22,1
2014,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,Fresh Choice,233 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,BURGLARY,203,22,1
2014,Restaurant,Mixed Greens,223 w lake st ,False,False,BURGLARY,202,20,1
2014,Restaurant,Salad Spinners,223 w lake st ,False,False,BURGLARY,202,20,1
2014,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,DECEPTIVE PRACTICE,201,32,1
2014,Restaurant,Subway,125 s clark st ,False,False,CRIMINAL TRESPASS,200,279,1
2014,Restaurant,Americana Submarine,400 s clark st ,True,False,BURGLARY,196,18,1
2014,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,BURGLARY,196,18,1
2014,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,BURGLARY,196,18,1
2014,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,BURGLARY,196,18,1
2014,Restaurant,Au Bon Pain Company,181 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,ROBBERY,195,23,1
2014,Restaurant,Bacci Pizzeria,105 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,Davino's Little Pompei,181 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,The India Grill,1112 s wabash ave ,False,False,ROBBERY,195,23,1
2014,Restaurant,Mezza,181 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,Mac Kelly's Greens & Things,123 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Grocery,Trader Joe's,1147 s wabash ave ,False,False,ROBBERY,195,23,1
2014,Restaurant,Roma Pizza,105 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,Marquette Inn No 4 Restaurant,135 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,Banh Mi Express Sandwiches,105 w madison st ,False,False,CRIMINAL TRESPASS,195,269,1
2014,Restaurant,Native Foods Cafe,218 s clark st ,False,False,CRIMINAL TRESPASS,194,302,1
2014,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,ROBBERY,193,22,1
2014,Restaurant,Howie's,1310 s wabash ave ,False,False,ROBBERY,193,22,1
2014,Restaurant,Cosi,230 w monroe st ,False,False,CRIMINAL TRESPASS,193,273,1
2014,Restaurant,Zapatista,1307 s wabash ave ,False,True,ROBBERY,193,22,1
2014,Restaurant,The Scout,1301 s wabash ave ,False,False,ROBBERY,193,22,1
2014,Restaurant,Bon Appetit,227 w monroe st ,False,True,CRIMINAL TRESPASS,193,273,1
2014,Restaurant,Jersey Mike's Subs,200 w monroe st ,False,False,CRIMINAL TRESPASS,193,273,1
2014,Restaurant,Opera,1301 s wabash ave ,False,True,ROBBERY,193,22,1
2014,Restaurant,Au Bon Pain,125 s wacker dr ,False,False,CRIMINAL TRESPASS,192,270,1
2014,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,ROBBERY,192,23,2
2014,Restaurant,Townhouse Restaurant & Wine Bar,111 s wacker dr ,False,False,CRIMINAL TRESPASS,192,270,1
2014,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,ROBBERY,192,23,2
2014,Restaurant,South Branch,100 s wacker dr ,False,False,CRIMINAL TRESPASS,192,270,1
2014,Restaurant,Yolk,1120 s michigan ave ,False,False,ROBBERY,191,22,1
2014,Restaurant,Mezcalina,333 e benton pl ,False,False,CRIMINAL TRESPASS,189,238,1
2014,Restaurant,Pret A Manger,211 w adams st ,False,False,CRIMINAL TRESPASS,188,301,1
2014,Restaurant,Thai Spoon,601 s wabash ave ,False,False,BURGLARY,188,20,2
2014,Restaurant,KFC & Pizza Hut Express,612 s wabash ave ,False,False,BURGLARY,188,20,2
2014,Restaurant,Sopraffina Marketcaffe,222 w adams st ,False,False,CRIMINAL TRESPASS,188,301,1
2014,Restaurant,Sbarro,211 w adams st ,False,False,CRIMINAL TRESPASS,188,301,1
2014,Restaurant,Thai Spoon & Sushi,601 s wabash ave ,False,False,BURGLARY,188,20,2
2014,Restaurant,Harold's Chicken Shack,636 s wabash ave ,False,False,BURGLARY,188,20,2
2014,Restaurant,Tamarind,614 s wabash ave ,False,False,BURGLARY,188,20,2
2014,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,BURGLARY,187,20,1
2014,Restaurant,Petterino's,150 n dearborn st ,False,False,CRIMINAL TRESPASS,184,259,2
2014,Restaurant,Sixty Five Chinese Restaurant,201 w madison st ,False,False,CRIMINAL TRESPASS,184,262,1
2014,Restaurant,Dunkin' Donuts,201 w madison st ,False,False,CRIMINAL TRESPASS,184,262,1
2014,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,ROBBERY,184,14,1
2014,Grocery,Bockwinkel's,222 n columbus dr ,True,False,CRIMINAL TRESPASS,183,227,1
2014,Restaurant,Heaven On Seven On Wabash,111 n wabash ave ,False,False,CRIMINAL TRESPASS,183,221,2
2014,School,Guitar Chicago,150 n michigan ave ,False,False,CRIMINAL TRESPASS,182,220,3
2014,Restaurant,Baja Fresh,180 n michigan ave ,False,False,CRIMINAL TRESPASS,182,220,3
2014,Restaurant,Noodles & Company,180 n michigan ave ,False,False,CRIMINAL TRESPASS,182,220,3
2014,Restaurant,Delmonico,111 w washington st ,False,False,CRIMINAL TRESPASS,181,254,1
2014,Restaurant,Hackney's Printers' Row,733 s dearborn st ,False,False,DECEPTIVE PRACTICE,181,25,1
2014,Restaurant,BomBon 4,170 w washington st ,False,False,CRIMINAL TRESPASS,181,254,1
2014,Restaurant,Ruby of Siam,170 w washington st ,False,False,CRIMINAL TRESPASS,181,254,1
2014,Restaurant,Flaco's Tacos,725 s dearborn st ,False,True,DECEPTIVE PRACTICE,181,25,1
2014,Restaurant,Cardozo's Pub,170 w washington st ,True,False,CRIMINAL TRESPASS,181,254,1
2014,Restaurant,Cafe Mediterra,728 s dearborn st ,False,False,DECEPTIVE PRACTICE,181,25,1
2014,Grocery,Burnham Plaza Mart,828 s wabash ave ,True,False,DECEPTIVE PRACTICE,180,23,4
2014,Restaurant,Pizzahut Express,225 s canal st ,False,False,CRIMINAL TRESPASS,176,271,1
2014,Restaurant,Burrito Beach,210 s canal st ,False,False,CRIMINAL TRESPASS,176,271,1
2014,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,CRIMINAL TRESPASS,176,271,1
2014,Restaurant,Nino Paninos,225 s canal st ,False,False,CRIMINAL TRESPASS,176,271,1
2014,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,CRIMINAL TRESPASS,176,271,1
2014,Restaurant,City Tavern,1416 s michigan ave ,False,False,OTHER OFFENSE,175,60,1
2014,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,OTHER OFFENSE,175,60,1
2014,Restaurant,Protein Bar,221 w washington st ,False,False,CRIMINAL TRESPASS,174,249,2
2014,Restaurant,Med Kitchen,219 w washington st ,False,False,CRIMINAL TRESPASS,174,249,2
2014,Grocery,Urban Pantry,730 s clark st ,True,False,DECEPTIVE PRACTICE,173,25,1
2014,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,BURGLARY,170,11,1
2014,Restaurant,Howie's,1310 s wabash ave ,False,False,BURGLARY,170,11,1
2014,Restaurant,Brasserie By LM,800 s michigan ave ,False,True,BURGLARY,170,15,1
2014,Restaurant,Zapatista,1307 s wabash ave ,False,True,BURGLARY,170,11,1
2014,Restaurant,The Scout,1301 s wabash ave ,False,False,BURGLARY,170,11,1
2014,Restaurant,Little Branch Cafe,1251 s prairie ave ,True,False,DECEPTIVE PRACTICE,170,40,2
2014,Restaurant,Opera,1301 s wabash ave ,False,True,BURGLARY,170,11,1
2014,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,BURGLARY,168,11,1
2014,Restaurant,The India Grill,1112 s wabash ave ,False,False,BURGLARY,168,11,1
2014,Grocery,Trader Joe's,1147 s wabash ave ,False,False,BURGLARY,168,11,1
2014,Restaurant,Harry's Sandwich Shop,336 s dearborn st ,False,False,CRIMINAL TRESPASS,166,257,1
2014,Restaurant,Cellars Market,141 w jackson blvd ,False,False,CRIMINAL TRESPASS,165,258,3
2014,Restaurant,Ceres Cafe,141 w jackson blvd ,False,False,CRIMINAL TRESPASS,165,258,3
2014,Restaurant,65 Asian Kitchen,111 w jackson blvd ,False,False,CRIMINAL TRESPASS,165,258,3
2014,Restaurant,Indian Express,120 n wells st ,False,False,CRIMINAL TRESPASS,164,217,1
2014,Restaurant,Osaka Express,400 s michigan ave ,False,False,CRIMINAL TRESPASS,164,255,2
2014,Restaurant,Off the Tracks Grill,190 n wells st ,False,False,CRIMINAL TRESPASS,164,217,1
2014,Restaurant,Sixty Five Chinese Restaurants,176 n wells st ,False,False,CRIMINAL TRESPASS,164,217,1
2014,Restaurant,Bombay Wraps,122 n wells st ,False,False,CRIMINAL TRESPASS,164,217,1
2014,Restaurant,Curried Loop,171 n wells st ,False,False,CRIMINAL TRESPASS,164,217,1
2014,Restaurant,Artist's Cafe,412 s michigan ave ,False,True,CRIMINAL TRESPASS,164,255,2
2014,Restaurant,Pierogi Heaven,169 n wells st ,False,False,CRIMINAL TRESPASS,164,217,1
2014,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,CRIMINAL TRESPASS,163,257,2
2014,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,CRIMINAL TRESPASS,163,257,2
2014,Restaurant,Yolk,1120 s michigan ave ,False,False,BURGLARY,163,15,1
2014,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,CRIMINAL TRESPASS,163,257,2
2014,School,French Pastry School,226 w jackson blvd ,False,False,CRIMINAL TRESPASS,163,257,2
2014,Restaurant,au bon pain,122 s michigan ave ,False,False,PUBLIC PEACE VIOLATION,162,125,1
2014,Grocery,Urban Pantry,730 s clark st ,True,False,BURGLARY,162,12,1
2014,Restaurant,Wow Bao,225 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,Bennigan's,225 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,City Tavern,1416 s michigan ave ,False,False,BURGLARY,161,12,2
2014,Restaurant,Wow Bow,225 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,Ponte Fresco,225 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,Alonti Cafe,225 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,School,G Skin and Beauty Institute,200 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,BURGLARY,161,12,2
2014,Restaurant,China Grill,230 n michigan ave ,True,True,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,Vista Carry Out,233 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,The Great Steak & Potato Company,233 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,Fresh Choice,233 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Grocery,Rise N Roll Amish Market,233 n michigan ave ,False,False,CRIMINAL TRESPASS,161,189,2
2014,Restaurant,Yolk,1120 s michigan ave ,False,False,DECEPTIVE PRACTICE,159,24,4
2014,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,DECEPTIVE PRACTICE,158,28,6
2014,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,DECEPTIVE PRACTICE,158,28,6
2014,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,BURGLARY,156,13,1
2014,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,BURGLARY,156,13,1
2014,Restaurant,Exchequer Restaurant & Pub,226 s wabash ave ,True,False,PUBLIC PEACE VIOLATION,155,127,1
2014,Restaurant,Palm Restaurant,323 e wacker dr ,True,False,CRIMINAL TRESPASS,154,188,1
2014,Restaurant,Marcello's Market & Deli,155 n wacker dr ,False,False,CRIMINAL TRESPASS,154,174,1
2014,Restaurant,Sushi Sai,123 n wacker dr ,False,False,CRIMINAL TRESPASS,154,174,1
2014,Restaurant,Specialty's Cafe & Bakery,191 n wacker dr ,False,False,CRIMINAL TRESPASS,154,174,1
2014,Restaurant,Gina's Cuisine,424 s wabash ave ,False,False,CRIMINAL TRESPASS,152,213,2
2014,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,DECEPTIVE PRACTICE,151,13,2
2014,Restaurant,The India Grill,1112 s wabash ave ,False,False,DECEPTIVE PRACTICE,151,13,2
2014,Grocery,Trader Joe's,1147 s wabash ave ,False,False,DECEPTIVE PRACTICE,151,13,2
2014,Restaurant,Billy Goat Tavern & Grill,330 s wells st ,True,False,CRIMINAL TRESPASS,148,233,1
2014,Restaurant,Lai Lai Oriental Express,330 s wells st ,False,False,CRIMINAL TRESPASS,148,233,1
2014,Restaurant,Yolk,1120 s michigan ave ,False,False,MOTOR VEHICLE THEFT,146,15,1
2014,Restaurant,The Metropolitan Club,233 s wacker dr ,False,False,PUBLIC PEACE VIOLATION,146,123,1
2014,Restaurant,Venice Cafe,233 s wacker dr ,False,False,PUBLIC PEACE VIOLATION,146,123,1
2014,Restaurant,Currents on the River,200 s wacker dr ,False,False,PUBLIC PEACE VIOLATION,146,123,1
2014,Restaurant,Qdoba Mexican Grill,328 n michigan ave ,False,False,CRIMINAL TRESPASS,144,162,3
2014,Restaurant,Eleven City Diner,1112 s wabash ave ,False,False,MOTOR VEHICLE THEFT,144,15,1
2014,Restaurant,The India Grill,1112 s wabash ave ,False,False,MOTOR VEHICLE THEFT,144,15,1
2014,Grocery,Trader Joe's,1147 s wabash ave ,False,False,MOTOR VEHICLE THEFT,144,15,1
2014,Restaurant,Tokyo Lunch Boxes & Catering,111 e wacker dr ,False,False,CRIMINAL TRESPASS,142,169,1
2014,Restaurant,Silk Road Jackson,216 w jackson blvd ,False,False,PUBLIC PEACE VIOLATION,142,124,1
2014,Restaurant,Avanti Caff̩,200 w jackson blvd ,False,False,PUBLIC PEACE VIOLATION,142,124,1
2014,Restaurant,Jimmy Johns,216 w jackson blvd ,False,False,PUBLIC PEACE VIOLATION,142,124,1
2014,School,French Pastry School,226 w jackson blvd ,False,False,PUBLIC PEACE VIOLATION,142,124,1
2014,Restaurant,Pizzahut Express,225 s canal st ,False,False,PUBLIC PEACE VIOLATION,141,120,2
2014,Restaurant,Freshii,311 s wacker dr ,False,False,CRIMINAL TRESPASS,141,222,1
2014,Restaurant,Burrito Beach,210 s canal st ,False,False,PUBLIC PEACE VIOLATION,141,120,2
2014,Restaurant,Pazzo's @ 311,311 s wacker dr ,False,False,CRIMINAL TRESPASS,141,222,1
2014,Restaurant,Robinson's No 1 Ribs,225 s canal st ,False,False,PUBLIC PEACE VIOLATION,141,120,2
2014,Restaurant,Nino Paninos,225 s canal st ,False,False,PUBLIC PEACE VIOLATION,141,120,2
2014,Restaurant,Metro Deli & Cafe,210 s canal st ,True,False,PUBLIC PEACE VIOLATION,141,120,2
2014,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,CRIMINAL TRESPASS,140,234,2
2014,Restaurant,Howie's,1310 s wabash ave ,False,False,CRIMINAL TRESPASS,140,234,2
2014,Restaurant,Zapatista,1307 s wabash ave ,False,True,CRIMINAL TRESPASS,140,234,2
2014,Restaurant,The Scout,1301 s wabash ave ,False,False,CRIMINAL TRESPASS,140,234,2
2014,Restaurant,Opera,1301 s wabash ave ,False,True,CRIMINAL TRESPASS,140,234,2
2014,Restaurant,City Tavern,1416 s michigan ave ,False,False,ROBBERY,138,14,1
2014,Restaurant,The Chicago Firehouse Restaurant,1401 s michigan ave ,False,False,ROBBERY,138,14,1
2014,Restaurant,Flo & Santos,1310 s wabash ave ,False,True,DECEPTIVE PRACTICE,135,19,3
2014,Restaurant,Howie's,1310 s wabash ave ,False,False,DECEPTIVE PRACTICE,135,19,3
2014,Restaurant,Zapatista,1307 s wabash ave ,False,True,DECEPTIVE PRACTICE,135,19,3
2014,Restaurant,The Scout,1301 s wabash ave ,False,False,DECEPTIVE PRACTICE,135,19,3
2014,Restaurant,Opera,1301 s wabash ave ,False,True,DECEPTIVE PRACTICE,135,19,3
2014,Restaurant,Panozzo's Italian Market,1303 s michigan ave ,False,False,DECEPTIVE PRACTICE,134,18,1
2014,Restaurant,HomeMade Pizza Company,1347 s michigan ave ,False,False,DECEPTIVE PRACTICE,134,18,1
2014,Restaurant,Jimmy John's,1250 s michigan ave ,False,False,CRIMINAL TRESPASS,132,225,2
2014,Restaurant,Pita Heaven,1250 s michigan ave ,False,False,CRIMINAL TRESPASS,132,225,2
2014,Restaurant,Americana Submarine,400 s clark st ,True,False,CRIMINAL TRESPASS,127,187,1
2014,Restaurant,Coco's Famous Deep Fried Lobster,426 s clark st ,False,False,CRIMINAL TRESPASS,127,187,1
2014,Restaurant,Shark's Fish & Chicken,420 s clark st ,False,False,CRIMINAL TRESPASS,127,187,1
2014,Restaurant,Micky's Chicken & Fish,408 s clark st ,False,False,CRIMINAL TRESPASS,127,187,1
2014,Restaurant,Chen's Chinese Express,201 n clark st ,False,False,CRIMINAL TRESPASS,124,120,1
2014,Restaurant,Toro Sushi Express,201 n clark st ,False,False,CRIMINAL TRESPASS,124,120,1
2014,Restaurant,Taza,176 n franklin st ,False,False,CRIMINAL TRESPASS,124,121,1
